ts,device_id,device_name,device_ip,device_mac,recentDeviceMac,ssid,ap_name,application_num,destination_num,sent_sum,sent_avg,recv_sum,recv_avg,flows_sum,flows_avg,protocol_num,port_num,activeSeconds_sum,activeSeconds_avg,label
2020-04-09T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,16782,3356.4,57,11.4,75,15,2,4,73380,14676,0
2020-04-10T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38046,7609.2,166,33.2,231,46.2,2,4,168360,33672,0
2020-04-11T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,37810,7562,131,26.2,193,38.6,2,4,164340,32868,0
2020-04-12T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38753,6458.833333,164,27.33333333,213,35.5,2,5,170160,28360,0
2020-04-13T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,37812,6302,140,23.33333333,138,23,2,5,164640,27440,0
2020-04-14T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38033,7606.6,174,34.8,180,36,2,5,164520,32904,0
2020-04-15T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38373,7674.6,194,38.8,224,44.8,2,5,164580,32916,0
2020-04-16T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38516,6419.333333,167,27.83333333,217,36.16666667,2,5,167760,27960,0
2020-04-17T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,2,3,38183,7636.6,132,26.4,219,43.8,2,5,164160,32832,0
2020-04-18T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38324,5474.857143,149,21.28571429,202,28.85714286,3,6,162900,23271.42857,0
2020-04-19T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38148,6358,128,21.33333333,199,33.16666667,3,6,162960,27160,0
2020-04-20T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38153,6358.833333,108,18,200,33.33333333,3,6,163080,27180,0
2020-04-21T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38601,5514.428571,151,21.57142857,199,28.42857143,3,6,165360,23622.85714,0
2020-04-22T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38178,7635.6,159,31.8,213,42.6,3,6,163800,32760,0
2020-04-23T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37922,7584.4,106,21.2,181,36.2,3,6,161820,32364,0
2020-04-24T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38573,5510.428571,140,20,216,30.85714286,3,6,166440,23777.14286,0
2020-04-25T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38565,5509.285714,128,18.28571429,192,27.42857143,3,6,170220,24317.14286,0
2020-04-26T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38020,5431.428571,116,16.57142857,170,24.28571429,3,6,161400,23057.14286,0
2020-04-27T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38697,5528.142857,155,22.14285714,197,28.14285714,3,6,165360,23622.85714,0
2020-04-28T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38125,5446.428571,117,16.71428571,195,27.85714286,3,6,162240,23177.14286,0
2020-04-29T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37893,7578.6,111,22.2,173,34.6,3,6,162360,32472,0
2020-04-30T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38087,5441,176,25.14285714,159,22.71428571,3,6,162120,23160,0
2020-05-01T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38930,6488.333333,151,25.16666667,216,36,3,6,166020,27670,0
2020-05-02T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38174,5453.428571,129,18.42857143,218,31.14285714,3,6,163920,23417.14286,0
2020-05-03T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38200,6366.666667,109,18.16666667,175,29.16666667,3,6,163320,27220,0
2020-05-04T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38106,5443.714286,124,17.71428571,191,27.28571429,3,6,163080,23297.14286,0
2020-05-05T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38725,6454.166667,112,18.66666667,196,32.66666667,3,6,166020,27670,0
2020-05-06T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38405,6400.833333,142,23.66666667,238,39.66666667,3,6,166860,27810,0
2020-05-07T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38365,6394.166667,188,31.33333333,229,38.16666667,3,6,165180,27530,0
2020-05-08T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38469,5495.571429,141,20.14285714,220,31.42857143,3,6,164820,23545.71429,0
2020-05-09T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37834,6305.666667,123,20.5,185,30.83333333,3,6,162240,27040,0
2020-05-10T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38127,5446.714286,144,20.57142857,198,28.28571429,3,6,163380,23340,0
2020-05-11T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38433,5490.428571,138,19.71428571,199,28.42857143,3,6,165360,23622.85714,0
2020-05-12T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38103,7620.6,127,25.4,205,41,3,6,166860,33372,0
2020-05-13T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37804,7560.8,141,28.2,180,36,3,6,163500,32700,0
2020-05-14T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38008,9502,94,23.5,201,50.25,3,6,164460,41115,0
2020-05-15T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38451,6408.5,156,26,227,37.83333333,3,6,165060,27510,0
2020-05-16T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38239,7647.8,185,37,221,44.2,3,6,162360,32472,0
2020-05-17T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38058,7611.6,152,30.4,250,50,3,6,159900,31980,0
2020-05-18T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37832,6305.333333,105,17.5,175,29.16666667,3,6,168120,28020,0
2020-05-19T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38593,7718.6,159,31.8,210,42,3,6,171180,34236,0
2020-05-20T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38336,7667.2,142,28.4,229,45.8,3,6,174780,34956,0
2020-05-21T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38017,6336.166667,152,25.33333333,205,34.16666667,3,6,167160,27860,0
2020-05-22T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37919,7583.8,127,25.4,190,38,3,6,166440,33288,0
2020-05-23T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38634,7726.8,159,31.8,268,53.6,3,6,170700,34140,0
2020-05-24T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38705,7741,192,38.4,224,44.8,3,6,169440,33888,0
2020-05-25T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38593,6432.166667,193,32.16666667,258,43,3,6,173100,28850,0
2020-05-26T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38062,7612.4,175,35,200,40,3,6,164640,32928,0
2020-05-27T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37886,6314.333333,112,18.66666667,188,31.33333333,3,6,163560,27260,0
2020-05-28T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38178,7635.6,132,26.4,224,44.8,3,6,166200,33240,0
2020-05-29T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38309,7661.8,171,34.2,255,51,3,6,164580,32916,0
2020-05-30T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38422,7684.4,161,32.2,220,44,3,6,163860,32772,0
2020-05-31T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38193,7638.6,118,23.6,207,41.4,3,6,162300,32460,0
2020-06-01T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37861,7572.2,117,23.4,179,35.8,3,6,167760,33552,0
2020-06-02T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38387,6397.833333,198,33,255,42.5,3,6,171240,28540,0
2020-06-03T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38038,7607.6,146,29.2,215,43,3,6,169860,33972,0
2020-06-04T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38721,6453.5,178,29.66666667,250,41.66666667,3,6,172560,28760,0
2020-06-05T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37677,7535.4,147,29.4,208,41.6,3,6,141420,28284,0
2020-06-06T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,388717,64786.16667,130,21.66666667,212,35.33333333,3,6,4135860,689310,0
2020-06-07T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,398307,66384.5,154,25.66666667,191,31.83333333,3,6,4134780,689130,0
2020-06-08T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38784,6464,215,35.83333333,263,43.83333333,3,6,96600,16100,0
2020-06-09T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,48758,8126.333333,133,22.16666667,207,34.5,3,6,101700,16950,0
2020-06-10T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,42103,7017.166667,164,27.33333333,217,36.16666667,3,6,95700,15950,0
2020-06-11T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,36254,6042.333333,120,20,187,31.16666667,3,6,103980,17330,0
2020-06-12T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29609,14804.5,0,0,0,0,3,6,151740,75870,0
2020-06-13T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29942,14971,0,0,0,0,3,6,152100,76050,0
2020-06-14T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29735,14867.5,0,0,0,0,3,6,151020,75510,0
2020-06-15T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,30158,15079,0,0,0,0,3,6,154140,77070,0
2020-06-16T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29913,14956.5,0,0,0,0,3,6,151440,75720,0
2020-06-17T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29823,14911.5,0,0,0,0,3,6,151320,75660,0
2020-06-18T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29732,14866,0,0,0,0,3,6,151440,75720,0
2020-06-19T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29885,14942.5,0,0,0,0,3,6,152520,76260,0
2020-06-20T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29907,14953.5,0,0,0,0,3,6,151980,75990,0
2020-06-21T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29640,14820,0,0,0,0,3,6,152040,76020,0
2020-06-22T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29761,14880.5,0,0,0,0,3,6,151080,75540,0
2020-06-23T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29779,14889.5,0,0,0,0,3,6,151260,75630,0
2020-06-24T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29976,14988,0,0,0,0,3,6,152700,76350,0
2020-06-25T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29978,14989,0,0,0,0,3,6,152880,76440,0
2020-06-26T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29807,14903.5,0,0,0,0,3,6,151980,75990,0
2020-06-27T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29788,14894,0,0,0,0,3,6,151860,75930,0
2020-06-28T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29863,14931.5,0,0,0,0,3,6,151440,75720,0
2020-06-29T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29790,14895,0,0,0,0,3,6,151920,75960,0
2020-06-30T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29643,14821.5,0,0,0,0,3,6,151860,75930,0
2020-07-01T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29838,14919,0,0,0,0,3,6,152280,76140,0
2020-07-02T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29766,14883,0,0,0,0,3,6,151560,75780,0
2020-07-03T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29777,14888.5,0,0,0,0,3,6,151860,75930,0
2020-07-04T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29678,14839,0,0,0,0,3,6,151500,75750,0
2020-07-05T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29793,14896.5,0,0,0,0,3,6,152100,76050,0
2020-07-06T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,30173,15086.5,0,0,0,0,3,6,153360,76680,0
2020-07-07T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29409,14704.5,0,0,0,0,3,6,149040,74520,0
2020-07-08T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29913,14956.5,0,0,1,0.5,3,6,147540,73770,0
2020-07-09T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29889,14944.5,0,0,0,0,3,6,153180,76590,0
2020-07-10T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29813,14906.5,0,0,0,0,3,6,157920,78960,0
2020-07-11T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29882,14941,0,0,0,0,3,6,159480,79740,0
2020-07-12T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29786,14893,0,0,0,0,3,6,157440,78720,0
2020-07-13T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29723,14861.5,0,0,0,0,3,6,157080,78540,0
2020-07-14T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29711,14855.5,0,0,0,0,3,6,159000,79500,0
2020-07-15T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,30028,15014,0,0,0,0,3,6,158160,79080,0
2020-07-16T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29683,14841.5,0,0,0,0,3,6,156180,78090,0
2020-07-17T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29735,14867.5,0,0,0,0,3,6,156720,78360,0
2020-07-18T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29897,14948.5,0,0,0,0,3,6,156840,78420,0
2020-07-19T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29850,14925,0,0,0,0,3,6,155880,77940,0
2020-07-20T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,30136,15068,0,0,0,0,3,6,156360,78180,0
2020-07-21T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29769,14884.5,0,0,0,0,3,6,154080,77040,0
2020-07-22T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29527,14763.5,0,0,0,0,3,6,152100,76050,0
2020-07-23T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,30013,15006.5,0,0,0,0,3,6,152880,76440,0
2020-07-24T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,29758,14879,0,0,0,0,3,6,149700,74850,0
2020-07-25T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,36887,6147.833333,205,34.16666667,171,28.5,3,6,156720,26120,0
2020-07-26T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38575,6429.166667,235,39.16666667,263,43.83333333,3,6,174240,29040,0
2020-07-27T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38692,7738.4,146,29.2,253,50.6,3,6,175260,35052,0
2020-07-28T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38061,7612.2,146,29.2,205,41,3,6,169800,33960,0
2020-07-29T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38526,6421,163,27.16666667,204,34,3,6,170400,28400,0
2020-07-30T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37500,7500,137,27.4,198,39.6,3,6,165000,33000,0
2020-07-31T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37860,6310,139,23.16666667,206,34.33333333,3,6,166440,27740,0
2020-08-01T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38250,6375,157,26.16666667,213,35.5,3,6,165000,27500,0
2020-08-02T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38778,7755.6,105,21,207,41.4,3,6,167700,33540,0
2020-08-03T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38238,6373,87,14.5,177,29.5,3,6,164520,27420,0
2020-08-04T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37977,7595.4,99,19.8,167,33.4,3,6,165660,33132,0
2020-08-05T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38337,7667.4,82,16.4,162,32.4,3,6,163140,32628,0
2020-08-06T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37896,6316,150,25,214,35.66666667,3,6,163860,27310,0
